series_id        	year	period	       value	footnote_codes
CWURS12AAA0      	1991	M10	       407.2	
CWURS12AAA0      	1991	M11	       409.9	
CWURS12AAA0      	1991	M12	       409.7	
CWURS12AAA0      	1991	M13	       404.5	
CWURS12AAA0      	1992	M01	       411.1	
CWURS12AAA0      	1992	M02	       412.2	
CWURS12AAA0      	1992	M03	       415.2	
CWURS12AAA0      	1992	M04	       415.5	
CWURS12AAA0      	1992	M05	       415.1	
CWURS12AAA0      	1992	M06	       417.0	
CWURS12AAA0      	1992	M07	       417.5	
CWURS12AAA0      	1992	M08	       420.1	
CWURS12AAA0      	1992	M09	       422.2	
CWURS12AAA0      	1992	M10	       424.5	
CWURS12AAA0      	1992	M11	       424.8	
CWURS12AAA0      	1992	M12	       424.5	
CWURS12AAA0      	1992	M13	       418.3	
CWURS12AAA0      	1993	M01	       426.7	
CWURS12AAA0      	1993	M02	       428.0	
CWURS12AAA0      	1993	M03	       429.2	
CWURS12AAA0      	1993	M04	       429.0	
CWURS12AAA0      	1993	M05	       428.3	
CWURS12AAA0      	1993	M06	       429.1	
CWURS12AAA0      	1993	M07	       429.1	
CWURS12AAA0      	1993	M08	       431.8	
CWURS12AAA0      	1993	M09	       432.3	
CWURS12AAA0      	1993	M10	       433.1	
CWURS12AAA0      	1993	M11	       432.9	
CWURS12AAA0      	1993	M12	       433.0	
CWURS12AAA0      	1993	M13	       430.2	
CWURS12AAA0      	1994	M01	       433.9	
CWURS12AAA0      	1994	M02	       437.1	
CWURS12AAA0      	1994	M03	       438.6	
CWURS12AAA0      	1994	M04	       438.3	
CWURS12AAA0      	1994	M05	       437.3	
CWURS12AAA0      	1994	M06	       438.9	
CWURS12AAA0      	1994	M07	       439.6	
CWURS12AAA0      	1994	M08	       442.2	
CWURS12AAA0      	1994	M09	       442.9	
CWURS12AAA0      	1994	M10	       444.0	
CWURS12AAA0      	1994	M11	       443.9	
CWURS12AAA0      	1994	M12	       442.4	
CWURS12AAA0      	1994	M13	       439.9	
CWURS12AAA0      	1995	M01	       445.1	
CWURS12AAA0      	1995	M02	       445.9	
CWURS12AAA0      	1995	M03	       447.3	
CWURS12AAA0      	1995	M04	       448.6	
CWURS12AAA0      	1995	M05	       449.8	
CWURS12AAA0      	1995	M06	       450.9	
CWURS12AAA0      	1995	M07	       450.7	
CWURS12AAA0      	1995	M08	       452.3	
CWURS12AAA0      	1995	M09	       454.0	
CWURS12AAA0      	1995	M10	       454.8	
CWURS12AAA0      	1995	M11	       455.3	
CWURS12AAA0      	1995	M12	       455.3	
CWURS12AAA0      	1995	M13	       450.8	
CWURS12AAA0      	1996	M01	       458.0	
CWURS12AAA0      	1996	M02	       460.3	
CWURS12AAA0      	1996	M03	       462.7	
CWURS12AAA0      	1996	M04	       461.8	
CWURS12AAA0      	1996	M05	       463.5	
CWURS12AAA0      	1996	M06	       463.5	
CWURS12AAA0      	1996	M07	       463.5	
CWURS12AAA0      	1996	M08	       464.9	
CWURS12AAA0      	1996	M09	       468.2	
CWURS12AAA0      	1996	M10	       468.0	
CWURS12AAA0      	1996	M11	       468.9	
CWURS12AAA0      	1996	M12	       469.1	
CWURS12AAA0      	1996	M13	       464.4	
CWURS12AAA0      	1997	M01	       470.1	
CWURS12AAA0      	1997	M02	       473.2	
CWURS12AAA0      	1997	M03	       474.5	
CWURS12AAA0      	1997	M04	       472.9	
CWURS12AAA0      	1997	M05	       472.7	
CWURS12AAA0      	1997	M06	       473.3	
CWURS12AAA0      	1997	M07	       474.3	
CWURS12AAA0      	1997	M08	       474.7	
CWURS12AAA0      	1997	M09	       477.4	
CWURS12AAA0      	1997	M10	       478.5	
CWURS12AAA0      	1997	M11	       478.3	
CWURS12AAA0      	1997	M12	       477.4	
CWURS12AAA0      	1997	M13	       474.8	
CWURS12AAA0      	1998	M01	       477.4	
CWURS12AAA0      	1998	M02	       478.8	
CWURS12AAA0      	1998	M03	       479.0	
CWURS12AAA0      	1998	M04	       479.7	
CWURS12AAA0      	1998	M05	       480.1	
CWURS12AAA0      	1998	M06	       480.6	
CWURS12AAA0      	1998	M07	       481.5	
CWURS12AAA0      	1998	M08	       483.3	
CWURS12AAA0      	1998	M09	       483.9	
CWURS12AAA0      	1998	M10	       485.4	
CWURS12AAA0      	1998	M11	       485.4	
CWURS12AAA0      	1998	M12	       485.4	
CWURS12AAA0      	1998	M13	       481.7	
CWURS12AAA0      	1999	M01	       486.2	
CWURS12AAA0      	1999	M02	       485.8	
CWURS12AAA0      	1999	M03	       486.3	
CWURS12AAA0      	1999	M04	       487.7	
CWURS12AAA0      	1999	M05	       488.3	
CWURS12AAA0      	1999	M06	       489.9	
CWURS12AAA0      	1999	M07	       491.3	
CWURS12AAA0      	1999	M08	       493.1	
CWURS12AAA0      	1999	M09	       495.2	
CWURS12AAA0      	1999	M10	       496.8	
CWURS12AAA0      	1999	M11	       497.0	
CWURS12AAA0      	1999	M12	       496.3	
CWURS12AAA0      	1999	M13	       491.2	
CWURS12AAA0      	2000	M01	       497.5	
CWURS12AAA0      	2000	M02	       501.0	
CWURS12AAA0      	2000	M03	       503.1	
CWURS12AAA0      	2000	M04	       503.4	
CWURS12AAA0      	2000	M05	       504.0	
CWURS12AAA0      	2000	M06	       505.6	
CWURS12AAA0      	2000	M07	       507.9	
CWURS12AAA0      	2000	M08	       508.3	
CWURS12AAA0      	2000	M09	       512.3	
CWURS12AAA0      	2000	M10	       513.0	
CWURS12AAA0      	2000	M11	       512.8	
CWURS12AAA0      	2000	M12	       512.4	
CWURS12AAA0      	2000	M13	       506.8	
CWURS12AAA0      	2001	M01	       514.1	
CWURS12AAA0      	2001	M02	       514.8	
CWURS12AAA0      	2001	M03	       517.5	
CWURS12AAA0      	2001	M04	       518.0	
CWURS12AAA0      	2001	M05	       521.1	
CWURS12AAA0      	2001	M06	       523.2	
CWURS12AAA0      	2001	M07	       522.4	
CWURS12AAA0      	2001	M08	       522.4	
CWURS12AAA0      	2001	M09	       522.9	
CWURS12AAA0      	2001	M10	       521.8	
CWURS12AAA0      	2001	M11	       521.9	
CWURS12AAA0      	2001	M12	       520.3	
CWURS12AAA0      	2001	M13	       520.0	
CWURS12AAA0      	2002	M01	       522.4	
CWURS12AAA0      	2002	M02	       526.0	
CWURS12AAA0      	2002	M03	       528.6	
CWURS12AAA0      	2002	M04	       531.4	
CWURS12AAA0      	2002	M05	       530.8	
CWURS12AAA0      	2002	M06	       531.0	
CWURS12AAA0      	2002	M07	       532.8	
CWURS12AAA0      	2002	M08	       535.6	
CWURS12AAA0      	2002	M09	       536.9	
CWURS12AAA0      	2002	M10	       537.5	
CWURS12AAA0      	2002	M11	       537.6	
CWURS12AAA0      	2002	M12	       537.2	
CWURS12AAA0      	2002	M13	       532.3	
CWURS12AAA0      	2003	M01	       540.0	
CWURS12AAA0      	2003	M02	       544.7	
CWURS12AAA0      	2003	M03	       546.9	
CWURS12AAA0      	2003	M04	       546.0	
CWURS12AAA0      	2003	M05	       545.9	
CWURS12AAA0      	2003	M06	       546.3	
CWURS12AAA0      	2003	M07	       549.0	
CWURS12AAA0      	2003	M08	       552.5	
CWURS12AAA0      	2003	M09	       555.3	
CWURS12AAA0      	2003	M10	       555.6	
CWURS12AAA0      	2003	M11	       554.3	
CWURS12AAA0      	2003	M12	       554.2	
CWURS12AAA0      	2003	M13	       549.2	
CWURS12AAA0      	2004	M01	       554.9	
CWURS12AAA0      	2004	M02	       559.0	
CWURS12AAA0      	2004	M03	       564.4	
CWURS12AAA0      	2004	M04	       565.1	
CWURS12AAA0      	2004	M05	       566.9	
CWURS12AAA0      	2004	M06	       570.7	
CWURS12AAA0      	2004	M07	       569.7	
CWURS12AAA0      	2004	M08	       570.2	
CWURS12AAA0      	2004	M09	       571.1	
CWURS12AAA0      	2004	M10	       574.7	
CWURS12AAA0      	2004	M11	       575.7	
CWURS12AAA0      	2004	M12	       574.6	
CWURS12AAA0      	2004	M13	       568.1	
CWURS12AAA0      	2005	M01	       576.9	
CWURS12AAA0      	2005	M02	       579.0	
CWURS12AAA0      	2005	M03	       585.2	
CWURS12AAA0      	2005	M04	       586.7	
CWURS12AAA0      	2005	M05	       585.4	
CWURS12AAA0      	2005	M06	       583.9	
CWURS12AAA0      	2005	M07	       588.0	
CWURS12AAA0      	2005	M08	       593.0	
CWURS12AAA0      	2005	M09	       600.7	
CWURS12AAA0      	2005	M10	       600.9	
CWURS12AAA0      	2005	M11	       597.7	
CWURS12AAA0      	2005	M12	       594.2	
CWURS12AAA0      	2005	M13	       589.3	
CWURS12AAA0      	2006	M01	       598.4	
CWURS12AAA0      	2006	M02	       599.5	
CWURS12AAA0      	2006	M03	       603.6	
CWURS12AAA0      	2006	M04	       609.4	
CWURS12AAA0      	2006	M05	       613.5	
CWURS12AAA0      	2006	M06	       617.1	
CWURS12AAA0      	2006	M07	       617.1	
CWURS12AAA0      	2006	M08	       620.3	
CWURS12AAA0      	2006	M09	       617.7	
CWURS12AAA0      	2006	M10	       613.0	
CWURS12AAA0      	2006	M11	       611.4	
CWURS12AAA0      	2006	M12	       612.8	
CWURS12AAA0      	2006	M13	       611.2	
CWURS12AAA0      	2007	M01	     614.417	
CWURS12AAA0      	2007	M02	     617.202	
CWURS12AAA0      	2007	M03	     622.154	
CWURS12AAA0      	2007	M04	     625.801	
CWURS12AAA0      	2007	M05	     630.370	
CWURS12AAA0      	2007	M06	     633.006	
CWURS12AAA0      	2007	M07	     632.764	
CWURS12AAA0      	2007	M08	     631.820	
CWURS12AAA0      	2007	M09	     632.584	
CWURS12AAA0      	2007	M10	     633.867	
CWURS12AAA0      	2007	M11	     636.976	
CWURS12AAA0      	2007	M12	     637.424	
CWURS12AAA0      	2007	M13	     629.032	
CWURS12AAA0      	2008	M01	     639.370	
CWURS12AAA0      	2008	M02	     641.431	
CWURS12AAA0      	2008	M03	     646.186	
CWURS12AAA0      	2008	M04	     649.784	
CWURS12AAA0      	2008	M05	     657.496	
CWURS12AAA0      	2008	M06	     665.618	
CWURS12AAA0      	2008	M07	     670.374	
CWURS12AAA0      	2008	M08	     670.557	
CWURS12AAA0      	2008	M09	     668.259	
CWURS12AAA0      	2008	M10	     662.776	
CWURS12AAA0      	2008	M11	     651.243	
CWURS12AAA0      	2008	M12	     646.960	
CWURS12AAA0      	2008	M13	     655.838	
CWURS12AAA0      	2009	M01	     647.757	
CWURS12AAA0      	2009	M02	     651.031	
CWURS12AAA0      	2009	M03	     652.202	
CWURS12AAA0      	2009	M04	     653.840	
CWURS12AAA0      	2009	M05	     655.742	
CWURS12AAA0      	2009	M06	     660.322	
CWURS12AAA0      	2009	M07	     661.065	
CWURS12AAA0      	2009	M08	     662.957	
CWURS12AAA0      	2009	M09	     664.837	
CWURS12AAA0      	2009	M10	     663.650	
CWURS12AAA0      	2009	M11	     665.951	
CWURS12AAA0      	2009	M12	     664.684	
CWURS12AAA0      	2009	M13	     658.670	
CWURS12AAA0      	2010	M01	     666.447	
CWURS12AAA0      	2010	M02	     666.693	
CWURS12AAA0      	2010	M03	     669.787	
CWURS12AAA0      	2010	M04	     671.240	
CWURS12AAA0      	2010	M05	     672.360	
CWURS12AAA0      	2010	M06	     671.712	
CWURS12AAA0      	2010	M07	     672.891	
CWURS12AAA0      	2010	M08	     674.285	
CWURS12AAA0      	2010	M09	     674.017	
CWURS12AAA0      	2010	M10	     676.174	
CWURS12AAA0      	2010	M11	     676.523	
CWURS12AAA0      	2010	M12	     676.435	
CWURS12AAA0      	2010	M13	     672.380	
CWURS12AAA0      	2011	M01	     678.772	
CWURS12AAA0      	2011	M02	     682.628	
CWURS12AAA0      	2011	M03	     688.087	
CWURS12AAA0      	2011	M04	     691.019	
CWURS12AAA0      	2011	M05	     695.630	
CWURS12AAA0      	2011	M06	     696.441	
CWURS12AAA0      	2011	M07	     698.330	
CWURS12AAA0      	2011	M08	     700.494	
CWURS12AAA0      	2011	M09	     702.921	
CWURS12AAA0      	2011	M10	     701.269	
CWURS12AAA0      	2011	M11	     699.131	
CWURS12AAA0      	2011	M12	     696.398	
CWURS12AAA0      	2011	M13	     694.260	
CWURS12AAA0      	2012	M01	     699.116	
CWURS12AAA0      	2012	M02	     701.959	
CWURS12AAA0      	2012	M03	     706.550	
CWURS12AAA0      	2012	M04	     708.127	
CWURS12AAA0      	2012	M05	     708.836	
CWURS12AAA0      	2012	M06	     707.507	
CWURS12AAA0      	2012	M07	     706.580	
CWURS12AAA0      	2012	M08	     711.054	
CWURS12AAA0      	2012	M09	     714.602	
CWURS12AAA0      	2012	M10	     713.347	
CWURS12AAA0      	2012	M11	     713.480	
CWURS12AAA0      	2012	M12	     710.488	
CWURS12AAA0      	2012	M13	     708.470	
CWURS12AAA0      	2013	M01	     714.230	
CWURS12AAA0      	2013	M02	     718.410	
CWURS12AAA0      	2013	M03	     719.611	
CWURS12AAA0      	2013	M04	     717.575	
CWURS12AAA0      	2013	M05	     718.244	
CWURS12AAA0      	2013	M06	     719.961	
CWURS12AAA0      	2013	M07	     721.143	
CWURS12AAA0      	2013	M08	     722.155	
CWURS12AAA0      	2013	M09	     724.437	
CWURS12AAA0      	2013	M10	     720.118	
CWURS12AAA0      	2013	M11	     720.390	
CWURS12AAA0      	2013	M12	     720.605	
CWURS12AAA0      	2013	M13	     719.740	
CWURS12AAA0      	2014	M01	     727.407	
CWURS12AAA0      	2014	M02	     725.428	
CWURS12AAA0      	2014	M03	     728.707	
CWURS12AAA0      	2014	M04	     728.717	
CWURS12AAA0      	2014	M05	     732.157	
CWURS12AAA0      	2014	M06	     732.161	
CWURS12AAA0      	2014	M07	     732.622	
CWURS12AAA0      	2014	M08	     730.864	
CWURS12AAA0      	2014	M09	     731.588	
CWURS12AAA0      	2014	M10	     728.958	
CWURS12AAA0      	2014	M11	     725.017	
CWURS12AAA0      	2014	M12	     720.991	
CWURS12AAA0      	2014	M13	     728.718	
CWURS12AAA0      	2015	M01	     720.808	
CWURS12AAA0      	2015	M02	     723.328	
CWURS12AAA0      	2015	M03	     724.221	
CWURS12AAA0      	2015	M04	     725.192	
CWURS12AAA0      	2015	M05	     728.742	
CWURS12AAA0      	2015	M06	     729.985	
CWURS12AAA0      	2015	M07	     729.048	
CWURS12AAA0      	2015	M08	     729.003	
CWURS12AAA0      	2015	M09	     729.996	
CWURS12AAA0      	2015	M10	     728.703	
CWURS12AAA0      	2015	M11	     727.145	
CWURS12AAA0      	2015	M12	     724.457	
CWURS12AAA0      	2015	M13	     726.719	
CWURS12AAA0      	2016	M01	     725.958	
CWURS12AAA0      	2016	M02	     726.750	
CWURS12AAA0      	2016	M03	     728.930	
CWURS12AAA0      	2016	M04	     732.565	
CWURS12AAA0      	2016	M05	     733.797	
CWURS12AAA0      	2016	M06	     735.356	
CWURS12AAA0      	2016	M07	     734.776	
CWURS12AAA0      	2016	M08	     735.655	
CWURS12AAA0      	2016	M09	     737.605	
CWURS12AAA0      	2016	M10	     737.424	
CWURS12AAA0      	2016	M11	     738.428	
CWURS12AAA0      	2016	M12	     739.685	
CWURS12AAA0      	2016	M13	     733.911	
CWURS12AAA0      	2017	M01	     744.296	
CWURS12AAA0      	2017	M02	     746.226	
CWURS12AAA0      	2017	M03	     746.449	
CWURS12AAA0      	2017	M04	     747.363	
CWURS12AAA0      	2017	M05	     748.327	
CWURS12AAA0      	2017	M06	     749.409	
CWURS12AAA0      	2017	M07	     747.623	
CWURS12AAA0      	2017	M08	     750.218	
CWURS12AAA0      	2017	M09	     755.349	
CWURS12AAA0      	2017	M10	     753.321	
CWURS12AAA0      	2017	M11	     752.200	
CWURS12AAA0      	2017	M12	     752.916	
CWURS12AAA0      	2017	M13	     749.475	
CWURS12AAA0      	2018	M01	     756.399	
CWURS12AAA0      	2018	M02	     760.650	
CWURS12AAA0      	2018	M03	     760.435	
CWURS12AAA0      	2018	M04	     762.907	
CWURS12AAA0      	2018	M05	     765.869	
CWURS12AAA0      	2018	M06	     766.901	
CWURS12AAA0      	2018	M07	     766.260	
CWURS12AAA0      	2018	M08	     766.777	
CWURS12AAA0      	2018	M09	     769.606	
CWURS12AAA0      	2018	M10	     768.413	
CWURS12AAA0      	2018	M11	     766.348	
CWURS12AAA0      	2018	M12	     764.114	
CWURS12AAA0      	2018	M13	     764.557	
CWURS12AAA0      	2019	M01	     767.787	
CWURS12AAA0      	2019	M02	     769.470	
CWURS12AAA0      	2019	M03	     771.956	
CWURS12AAA0      	2019	M04	     774.430	
CWURS12AAA0      	2019	M05	     776.520	
CWURS12AAA0      	2019	M06	     778.323	
CWURS12AAA0      	2019	M07	     778.117	
CWURS12AAA0      	2019	M08	     779.871	
CWURS12AAA0      	2019	M09	     779.356	
CWURS12AAA0      	2019	M10	     778.649	
CWURS12AAA0      	2019	M11	     779.085	
CWURS12AAA0      	2019	M12	     780.223	
CWURS12AAA0      	2019	M13	     776.149	
CWURS12AAA0      	2020	M01	     786.060	
CWURS12AAA0      	2020	M02	     787.015	
CWURS12AAA0      	2020	M03	     785.594	
CWURS12AAA0      	2020	M04	     782.639	
CWURS12AAA0      	2020	M05	     787.017	
CWURS12AAA0      	2020	M06	     787.347	
CWURS12AAA0      	2020	M07	     791.377	
CWURS12AAA0      	2020	M08	     791.307	
CWURS12AAA0      	2020	M09	     794.144	
CWURS12AAA0      	2020	M10	     792.381	
CWURS12AAA0      	2020	M11	     790.816	
CWURS12AAA0      	2020	M12	     793.940	
CWURS12AAA0      	2020	M13	     789.136	
CWURS12AAA0      	2021	M01	     796.970	
CWURS12AAA0      	2021	M02	     800.059	
CWURS12AAA0      	2021	M03	     802.243	
CWURS12AAA0      	2021	M04	     808.410	
CWURS12AAA0      	2021	M05	     812.266	
CWURS12AAA0      	2021	M06	     820.912	
CWURS12AAA0      	2021	M07	     820.928	
CWURS12AAA0      	2021	M08	     823.113	
CWURS12AAA0      	2021	M09	     827.789	
CWURS12AAA0      	2021	M10	     830.926	
CWURS12AAA0      	2021	M11	     834.339	
CWURS12AAA0      	2021	M12	     833.427	
CWURS12AAA0      	2021	M13	     817.615	
CWURS12AAA0      	2022	M01	     843.393	
CWURS12AAA0      	2022	M02	     845.712	
CWURS12AAA0      	2022	M03	     856.709	
CWURS12AAA0      	2022	M04	     863.152	
CWURS12AAA0      	2022	M05	     868.868	
CWURS12AAA0      	2022	M06	     881.525	
CWURS12AAA0      	2022	M07	     878.351	
CWURS12AAA0      	2022	M08	     879.712	
CWURS12AAA0      	2022	M09	     878.313	
CWURS12AAA0      	2022	M10	     879.126	
CWURS12AAA0      	2022	M11	     881.644	
CWURS12AAA0      	2022	M12	     882.284	
CWURS12AAA0      	2022	M13	     869.899	
CWURS12AAA0      	2023	M01	     888.928	
CWURS12AAA0      	2023	M02	     892.117	
CWURS12AAA0      	2023	M03	     890.650	
CWURS12AAA0      	2023	M04	     891.725	
CWURS12AAA0      	2023	M05	     893.172	
CWURS12AAA0      	2023	M06	     897.244	
CWURS12ASA0      	1914	M12	        10.1	
CWURS12ASA0      	1915	M12	        10.3	
CWURS12ASA0      	1915	M13	        10.0	
CWURS12ASA0      	1916	M12	        11.5	
CWURS12ASA0      	1916	M13	        10.8	
CWURS12ASA0      	1917	M12	        14.0	
CWURS12ASA0      	1917	M13	        13.0	
CWURS12ASA0      	1918	M12	        17.1	
CWURS12ASA0      	1918	M13	        15.3	
CWURS12ASA0      	1919	M06	        17.4	
CWURS12ASA0      	1919	M12	        19.6	
CWURS12ASA0      	1919	M13	        18.0	
CWURS12ASA0      	1920	M06	        21.2	
CWURS12ASA0      	1920	M12	        19.8	
CWURS12ASA0      	1920	M13	        20.5	
CWURS12ASA0      	1921	M05	        18.2	
CWURS12ASA0      	1921	M09	        18.1	
CWURS12ASA0      	1921	M12	        18.2	
CWURS12ASA0      	1921	M13	        18.4	
CWURS12ASA0      	1922	M03	        17.4	
CWURS12ASA0      	1922	M06	        17.4	
CWURS12ASA0      	1922	M09	        17.4	
CWURS12ASA0      	1922	M12	        17.7	
CWURS12ASA0      	1922	M13	        17.5	
CWURS12ASA0      	1923	M03	        17.6	
CWURS12ASA0      	1923	M06	        17.7	
CWURS12ASA0      	1923	M09	        17.9	
CWURS12ASA0      	1923	M12	        18.1	
CWURS12ASA0      	1923	M13	        17.7	
CWURS12ASA0      	1924	M03	        17.7	
CWURS12ASA0      	1924	M06	        17.7	
CWURS12ASA0      	1924	M09	        17.7	
CWURS12ASA0      	1924	M12	        18.0	
CWURS12ASA0      	1924	M13	        17.7	
CWURS12ASA0      	1925	M06	        18.0	
CWURS12ASA0      	1925	M12	        18.8	
CWURS12ASA0      	1925	M13	        18.2	
CWURS12ASA0      	1926	M06	        18.4	
CWURS12ASA0      	1926	M12	        18.4	
CWURS12ASA0      	1926	M13	        18.4	
CWURS12ASA0      	1927	M06	        18.3	
CWURS12ASA0      	1927	M12	        18.4	
CWURS12ASA0      	1927	M13	        18.2	
CWURS12ASA0      	1928	M06	        18.0	
CWURS12ASA0      	1928	M12	        18.1	
CWURS12ASA0      	1928	M13	        18.1	
CWURS12ASA0      	1929	M06	        18.1	
CWURS12ASA0      	1929	M12	        18.2	
CWURS12ASA0      	1929	M13	        18.2	
CWURS12ASA0      	1930	M06	        17.7	
CWURS12ASA0      	1930	M12	        17.2	
CWURS12ASA0      	1930	M13	        17.7	
CWURS12ASA0      	1931	M06	        16.2	
CWURS12ASA0      	1931	M12	        15.7	
CWURS12ASA0      	1931	M13	        16.4	
CWURS12ASA0      	1932	M06	        15.0	
CWURS12ASA0      	1932	M12	        14.4	
CWURS12ASA0      	1932	M13	        14.9	
CWURS12ASA0      	1933	M06	        13.9	
CWURS12ASA0      	1933	M12	        14.3	
CWURS12ASA0      	1933	M13	        14.1	
CWURS12ASA0      	1934	M06	        14.5	
CWURS12ASA0      	1934	M11	        14.6	
CWURS12ASA0      	1934	M13	        14.5	
CWURS12ASA0      	1935	M03	        14.6	
CWURS12ASA0      	1935	M07	        14.5	
CWURS12ASA0      	1935	M10	        14.6	
CWURS12ASA0      	1935	M13	        14.7	
CWURS12ASA0      	1936	M01	        14.8	
CWURS12ASA0      	1936	M04	        14.6	
CWURS12ASA0      	1936	M07	        14.7	
CWURS12ASA0      	1936	M09	        14.9	
CWURS12ASA0      	1936	M12	        14.7	
CWURS12ASA0      	1936	M13	        14.7	
CWURS12ASA0      	1937	M03	        15.0	
CWURS12ASA0      	1937	M06	        15.0	
CWURS12ASA0      	1937	M09	        15.4	
CWURS12ASA0      	1937	M12	        15.2	
CWURS12ASA0      	1937	M13	        15.1	
CWURS12ASA0      	1938	M03	        14.8	
CWURS12ASA0      	1938	M06	        14.8	
CWURS12ASA0      	1938	M09	        14.9	
CWURS12ASA0      	1938	M12	        14.8	
CWURS12ASA0      	1938	M13	        14.8	
CWURS12ASA0      	1939	M03	        14.7	
CWURS12ASA0      	1939	M06	        14.5	
CWURS12ASA0      	1939	M09	        15.0	
CWURS12ASA0      	1939	M12	        14.8	
CWURS12ASA0      	1939	M13	        14.7	
CWURS12ASA0      	1940	M03	        15.0	
CWURS12ASA0      	1940	M06	        15.1	
CWURS12ASA0      	1940	M09	        14.9	
CWURS12ASA0      	1940	M10	        14.8	
CWURS12ASA0      	1940	M11	        14.9	
CWURS12ASA0      	1940	M12	        14.9	
CWURS12ASA0      	1940	M13	        14.9	
CWURS12ASA0      	1941	M01	        15.0	
CWURS12ASA0      	1941	M02	        15.0	
CWURS12ASA0      	1941	M03	        15.0	
CWURS12ASA0      	1941	M04	        15.1	
CWURS12ASA0      	1941	M05	        15.2	
CWURS12ASA0      	1941	M06	        15.5	
CWURS12ASA0      	1941	M07	        15.5	
CWURS12ASA0      	1941	M08	        15.6	
CWURS12ASA0      	1941	M09	        15.8	
CWURS12ASA0      	1941	M10	        16.0	
CWURS12ASA0      	1941	M11	        16.1	
CWURS12ASA0      	1941	M12	        16.1	
CWURS12ASA0      	1941	M13	        15.5	
CWURS12ASA0      	1942	M01	        16.4	
CWURS12ASA0      	1942	M02	        16.4	
CWURS12ASA0      	1942	M03	        16.6	
CWURS12ASA0      	1942	M04	        16.7	
CWURS12ASA0      	1942	M05	        16.8	
CWURS12ASA0      	1942	M06	        16.9	
CWURS12ASA0      	1942	M07	        17.1	
CWURS12ASA0      	1942	M08	        17.2	
CWURS12ASA0      	1942	M09	        17.2	
CWURS12ASA0      	1942	M10	        17.4	
CWURS12ASA0      	1942	M11	        17.6	
CWURS12ASA0      	1942	M12	        17.7	
CWURS12ASA0      	1942	M13	        17.0	
CWURS12ASA0      	1943	M01	        17.7	
CWURS12ASA0      	1943	M02	        17.8	
CWURS12ASA0      	1943	M03	        18.1	
CWURS12ASA0      	1943	M04	        18.2	
CWURS12ASA0      	1943	M05	        18.4	
CWURS12ASA0      	1943	M06	        18.4	
CWURS12ASA0      	1943	M07	        18.3	
CWURS12ASA0      	1943	M08	        18.2	
CWURS12ASA0      	1943	M09	        18.4	
CWURS12ASA0      	1943	M10	        18.4	
CWURS12ASA0      	1943	M11	        18.5	
CWURS12ASA0      	1943	M12	        18.5	
CWURS12ASA0      	1943	M13	        18.2	
CWURS12ASA0      	1944	M01	        18.5	
CWURS12ASA0      	1944	M02	        18.4	
CWURS12ASA0      	1944	M03	        18.5	
CWURS12ASA0      	1944	M04	        18.6	
CWURS12ASA0      	1944	M05	        18.6	
CWURS12ASA0      	1944	M06	        18.6	
CWURS12ASA0      	1944	M07	        18.8	
CWURS12ASA0      	1944	M08	        18.8	
CWURS12ASA0      	1944	M09	        18.8	
CWURS12ASA0      	1944	M10	        18.8	
CWURS12ASA0      	1944	M11	        18.9	
CWURS12ASA0      	1944	M12	        18.9	
CWURS12ASA0      	1944	M13	        18.7	
CWURS12ASA0      	1945	M01	        18.9	
CWURS12ASA0      	1945	M02	        18.9	
CWURS12ASA0      	1945	M03	        18.8	
CWURS12ASA0      	1945	M04	        18.9	
CWURS12ASA0      	1945	M05	        19.0	
CWURS12ASA0      	1945	M06	        19.2	
CWURS12ASA0      	1945	M07	        19.4	
CWURS12ASA0      	1945	M08	        19.2	
CWURS12ASA0      	1945	M09	        19.2	
CWURS12ASA0      	1945	M10	        19.1	
CWURS12ASA0      	1945	M11	        19.3	
CWURS12ASA0      	1945	M12	        19.4	
CWURS12ASA0      	1945	M13	        19.1	
CWURS12ASA0      	1946	M01	        19.5	
CWURS12ASA0      	1946	M02	        19.5	
CWURS12ASA0      	1946	M03	        19.6	
CWURS12ASA0      	1946	M04	        19.8	
CWURS12ASA0      	1946	M05	        19.9	
CWURS12ASA0      	1946	M06	        20.1	
CWURS12ASA0      	1946	M07	        21.4	
CWURS12ASA0      	1946	M08	        21.6	
CWURS12ASA0      	1946	M09	        22.1	
CWURS12ASA0      	1946	M10	        22.7	
CWURS12ASA0      	1946	M11	        22.9	
CWURS12ASA0      	1946	M12	        23.0	
CWURS12ASA0      	1946	M13	        21.0	
CWURS12ASA0      	1947	M01	        22.9	
CWURS12ASA0      	1947	M02	        22.8	
CWURS12ASA0      	1947	M03	        23.3	
CWURS12ASA0      	1947	M04	        23.3	
CWURS12ASA0      	1947	M05	        23.0	
CWURS12ASA0      	1947	M06	        23.3	
CWURS12ASA0      	1947	M07	        23.4	
CWURS12ASA0      	1947	M08	        23.5	
CWURS12ASA0      	1947	M09	        24.0	
CWURS12ASA0      	1947	M10	        24.0	
CWURS12ASA0      	1947	M11	        24.2	
CWURS12ASA0      	1947	M12	        24.4	
CWURS12ASA0      	1947	M13	        23.5	
CWURS12ASA0      	1948	M01	        24.8	
CWURS12ASA0      	1948	M02	        24.7	
CWURS12ASA0      	1948	M03	        24.4	
CWURS12ASA0      	1948	M04	        24.8	
CWURS12ASA0      	1948	M05	        24.9	
CWURS12ASA0      	1948	M06	        25.1	
CWURS12ASA0      	1948	M07	        25.6	
